date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-11-11,Spread,FALSE,TRUE,DEN Nuggets,0.5238095238095238,-110,1.90909091,10/11,4.5,4511,1,2_0,2_67841399
2022-11-11,Spread,FALSE,TRUE,BOS Celtics,0.5238095238095238,-110,1.90909091,10/11,-4.5,4511,1,2_0,2_67841399
2022-11-11,Total,FALSE,TRUE,Over,0.5348837209302325,-115,1.86956522,20/23,230.5,4511,6,3_0,3_67841399
2022-11-11,Total,FALSE,TRUE,Under,0.5121951219512195,-105,1.95238096,20/21,230.5,4511,6,3_0,3_67841399
2022-11-11,Moneyline,FALSE,TRUE,DEN Nuggets,0.39215686274509803,155,2.55,31/20,NA,4511,2,1_0,1_67841399
2022-11-11,Moneyline,FALSE,TRUE,BOS Celtics,0.6428571428571429,-180,1.55555556,5/9,NA,4511,2,1_0,1_67841399
2022-11-11,Spread,FALSE,TRUE,PHO Suns,0.5238095238095238,-110,1.90909091,10/11,-7,4511,1,2_0,2_67841408
2022-11-11,Spread,FALSE,TRUE,ORL Magic,0.5238095238095238,-110,1.90909091,10/11,7,4511,1,2_0,2_67841408
2022-11-11,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,216,4511,6,3_0,3_67841408
2022-11-11,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,216,4511,6,3_0,3_67841408
2022-11-11,Moneyline,FALSE,TRUE,PHO Suns,0.7368421052631579,-280,1.35714286,5/14,NA,4511,2,1_0,1_67841408
2022-11-11,Moneyline,FALSE,TRUE,ORL Magic,0.29850746268656714,235,3.35,47/20,NA,4511,2,1_0,1_67841408
2022-11-11,Spread,FALSE,TRUE,DET Pistons,0.5238095238095238,-110,1.90909091,10/11,8,4511,1,2_0,2_67841444
2022-11-11,Spread,FALSE,TRUE,NY Knicks,0.5238095238095238,-110,1.90909091,10/11,-8,4511,1,2_0,2_67841444
2022-11-11,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,226,4511,6,3_0,3_67841444
2022-11-11,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,226,4511,6,3_0,3_67841444
2022-11-11,Moneyline,FALSE,TRUE,DET Pistons,0.2702702702702703,270,3.7,27/10,NA,4511,2,1_0,1_67841444
2022-11-11,Moneyline,FALSE,TRUE,NY Knicks,0.7647058823529411,-325,1.30769231,4/13,NA,4511,2,1_0,1_67841444
2022-11-11,Spread,FALSE,TRUE,TOR Raptors,0.5238095238095238,-110,1.90909091,10/11,-5.5,4511,1,2_0,2_67841485
2022-11-11,Spread,FALSE,TRUE,OKC Thunder,0.5238095238095238,-110,1.90909091,10/11,5.5,4511,1,2_0,2_67841485
2022-11-11,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,221.5,4511,6,3_0,3_67841485
2022-11-11,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,221.5,4511,6,3_0,3_67841485
2022-11-11,Moneyline,FALSE,TRUE,TOR Raptors,0.6774193548387096,-210,1.47619048,10/21,NA,4511,2,1_0,1_67841485
2022-11-11,Moneyline,FALSE,TRUE,OKC Thunder,0.35714285714285715,180,2.8,9/5,NA,4511,2,1_0,1_67841485
2022-11-11,Spread,FALSE,TRUE,MIL Bucks,0.5238095238095238,-110,1.90909091,10/11,2,4511,1,2_0,2_67841488
2022-11-11,Spread,FALSE,TRUE,SA Spurs,0.5238095238095238,-110,1.90909091,10/11,-2,4511,1,2_0,2_67841488
2022-11-11,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,220.5,4511,6,3_0,3_67841488
2022-11-11,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,220.5,4511,6,3_0,3_67841488
2022-11-11,Moneyline,FALSE,TRUE,MIL Bucks,0.47619047619047616,110,2.1,11/10,NA,4511,2,1_0,1_67841488
2022-11-11,Moneyline,FALSE,TRUE,SA Spurs,0.5652173913043478,-130,1.76923077,10/13,NA,4511,2,1_0,1_67841488
2022-11-11,Spread,FALSE,TRUE,MIN Timberwolves,0.5238095238095238,-110,1.90909091,10/11,4.5,4511,1,2_0,2_67841531
2022-11-11,Spread,FALSE,TRUE,MEM Grizzlies,0.5238095238095238,-110,1.90909091,10/11,-4.5,4511,1,2_0,2_67841531
2022-11-11,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,234.5,4511,6,3_0,3_67841531
