date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-11-18,Spread,FALSE,TRUE,MIA Heat,0.5121951219512195,-105,1.95238096,20/21,1,4511,1,2_0,2_67949060
2022-11-18,Spread,FALSE,TRUE,WAS Wizards,0.5348837209302325,-115,1.86956522,20/23,-1,4511,1,2_0,2_67949060
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,219.5,4511,6,3_0,3_67949060
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,219.5,4511,6,3_0,3_67949060
2022-11-18,Moneyline,FALSE,TRUE,MIA Heat,0.5,100,2,1/1,NA,4511,2,1_0,1_67949060
2022-11-18,Moneyline,FALSE,TRUE,WAS Wizards,0.5454545454545454,-120,1.83333334,5/6,NA,4511,2,1_0,1_67949060
2022-11-18,Spread,FALSE,TRUE,CHA Hornets,0.5121951219512195,-105,1.95238096,20/21,9.5,4511,1,2_0,2_67949061
2022-11-18,Spread,FALSE,TRUE,CLE Cavaliers,0.5348837209302325,-115,1.86956522,20/23,-9.5,4511,1,2_0,2_67949061
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,221.5,4511,6,3_0,3_67949061
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,221.5,4511,6,3_0,3_67949061
2022-11-18,Moneyline,FALSE,TRUE,CHA Hornets,0.2222222222222222,350,4.5,7/2,NA,4511,2,1_0,1_67949061
2022-11-18,Moneyline,FALSE,TRUE,CLE Cavaliers,0.8130841121495327,-435,1.22988506,20/87,NA,4511,2,1_0,1_67949061
2022-11-18,Spread,FALSE,TRUE,MIL Bucks,0.5238095238095238,-110,1.90909091,10/11,1.5,4511,1,2_0,2_67949062
2022-11-18,Spread,FALSE,TRUE,PHI 76ers,0.5238095238095238,-110,1.90909091,10/11,-1.5,4511,1,2_0,2_67949062
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,216.5,4511,6,3_0,3_67949062
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,216.5,4511,6,3_0,3_67949062
2022-11-18,Moneyline,FALSE,TRUE,MIL Bucks,0.4878048780487805,105,2.05,21/20,NA,4511,2,1_0,1_67949062
2022-11-18,Moneyline,FALSE,TRUE,PHI 76ers,0.5555555555555556,-125,1.8,4/5,NA,4511,2,1_0,1_67949062
2022-11-18,Spread,FALSE,TRUE,OKC Thunder,0.5238095238095238,-110,1.90909091,10/11,6,4511,1,2_0,2_67949068
2022-11-18,Spread,FALSE,TRUE,MEM Grizzlies,0.5238095238095238,-110,1.90909091,10/11,-6,4511,1,2_0,2_67949068
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,232.5,4511,6,3_0,3_67949068
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,232.5,4511,6,3_0,3_67949068
2022-11-18,Moneyline,FALSE,TRUE,OKC Thunder,0.3389830508474576,195,2.95,39/20,NA,4511,2,1_0,1_67949068
2022-11-18,Moneyline,FALSE,TRUE,MEM Grizzlies,0.696969696969697,-230,1.43478261,10/23,NA,4511,2,1_0,1_67949068
2022-11-18,Spread,FALSE,TRUE,ORL Magic,0.5238095238095238,-110,1.90909091,10/11,9,4511,1,2_0,2_67949063
2022-11-18,Spread,FALSE,TRUE,CHI Bulls,0.5238095238095238,-110,1.90909091,10/11,-9,4511,1,2_0,2_67949063
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,223,4511,6,3_0,3_67949063
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,223,4511,6,3_0,3_67949063
2022-11-18,Moneyline,FALSE,TRUE,ORL Magic,0.23809523809523808,320,4.2,16/5,NA,4511,2,1_0,1_67949063
2022-11-18,Moneyline,FALSE,TRUE,CHI Bulls,0.7959183673469388,-390,1.25641026,10/39,NA,4511,2,1_0,1_67949063
2022-11-18,Spread,FALSE,TRUE,IND Pacers,0.5238095238095238,-110,1.90909091,10/11,-5,4511,1,2_0,2_67949067
2022-11-18,Spread,FALSE,TRUE,HOU Rockets,0.5238095238095238,-110,1.90909091,10/11,5,4511,1,2_0,2_67949067
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,236.5,4511,6,3_0,3_67949067
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,236.5,4511,6,3_0,3_67949067
2022-11-18,Moneyline,FALSE,TRUE,IND Pacers,0.6721311475409836,-205,1.48780488,20/41,NA,4511,2,1_0,1_67949067
2022-11-18,Moneyline,FALSE,TRUE,HOU Rockets,0.36363636363636365,175,2.75,7/4,NA,4511,2,1_0,1_67949067
2022-11-18,Spread,FALSE,TRUE,DEN Nuggets,0.5348837209302325,-115,1.86956522,20/23,9,4511,1,2_0,2_67949076
2022-11-18,Spread,FALSE,TRUE,DAL Mavericks,0.5121951219512195,-105,1.95238096,20/21,-9,4511,1,2_0,2_67949076
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,216,4511,6,3_0,3_67949076
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,216,4511,6,3_0,3_67949076
2022-11-18,Moneyline,FALSE,TRUE,DEN Nuggets,0.23809523809523808,320,4.2,16/5,NA,4511,2,1_0,1_67949076
2022-11-18,Moneyline,FALSE,TRUE,DAL Mavericks,0.7959183673469388,-390,1.25641026,10/39,NA,4511,2,1_0,1_67949076
2022-11-18,Spread,FALSE,TRUE,BOS Celtics,0.5121951219512195,-105,1.95238096,20/21,-3,4511,1,2_0,2_67949185
2022-11-18,Spread,FALSE,TRUE,NO Pelicans,0.5348837209302325,-115,1.86956522,20/23,3,4511,1,2_0,2_67949185
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,228,4511,6,3_0,3_67949185
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,228,4511,6,3_0,3_67949185
2022-11-18,Moneyline,FALSE,TRUE,BOS Celtics,0.5918367346938775,-145,1.68965518,20/29,NA,4511,2,1_0,1_67949185
2022-11-18,Moneyline,FALSE,TRUE,NO Pelicans,0.4444444444444444,125,2.25,5/4,NA,4511,2,1_0,1_67949185
2022-11-18,Spread,FALSE,TRUE,PHO Suns,0.5238095238095238,-110,1.90909091,10/11,-2,4511,1,2_0,2_67949080
2022-11-18,Spread,FALSE,TRUE,UTA Jazz,0.5238095238095238,-110,1.90909091,10/11,2,4511,1,2_0,2_67949080
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,226.5,4511,6,3_0,3_67949080
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,226.5,4511,6,3_0,3_67949080
2022-11-18,Moneyline,FALSE,TRUE,PHO Suns,0.5652173913043478,-130,1.76923077,10/13,NA,4511,2,1_0,1_67949080
2022-11-18,Moneyline,FALSE,TRUE,UTA Jazz,0.47619047619047616,110,2.1,11/10,NA,4511,2,1_0,1_67949080
2022-11-18,Spread,FALSE,TRUE,NY Knicks,0.5238095238095238,-110,1.90909091,10/11,7,4511,1,2_0,2_67949103
2022-11-18,Spread,FALSE,TRUE,GS Warriors,0.5238095238095238,-110,1.90909091,10/11,-7,4511,1,2_0,2_67949103
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,234,4511,6,3_0,3_67949103
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,234,4511,6,3_0,3_67949103
2022-11-18,Moneyline,FALSE,TRUE,NY Knicks,0.30303030303030304,230,3.3,23/10,NA,4511,2,1_0,1_67949103
2022-11-18,Moneyline,FALSE,TRUE,GS Warriors,0.7333333333333333,-275,1.36363637,4/11,NA,4511,2,1_0,1_67949103
2022-11-18,Spread,FALSE,TRUE,DET Pistons,0.5238095238095238,-110,1.90909091,10/11,7,4511,1,2_0,2_67949104
2022-11-18,Spread,FALSE,TRUE,LA Lakers,0.5238095238095238,-110,1.90909091,10/11,-7,4511,1,2_0,2_67949104
2022-11-18,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,225,4511,6,3_0,3_67949104
2022-11-18,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,225,4511,6,3_0,3_67949104
2022-11-18,Moneyline,FALSE,TRUE,DET Pistons,0.29850746268656714,235,3.35,47/20,NA,4511,2,1_0,1_67949104
2022-11-18,Moneyline,FALSE,TRUE,LA Lakers,0.7368421052631579,-280,1.35714286,5/14,NA,4511,2,1_0,1_67949104
