date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-11-10,Spread,FALSE,TRUE,DAL Mavericks,0.5238095238095238,-110,1.90909091,10/11,-4,4511,1,2_0,2_67814348
2022-11-10,Spread,FALSE,TRUE,WAS Wizards,0.5238095238095238,-110,1.90909091,10/11,4,4511,1,2_0,2_67814348
2022-11-10,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,208,4511,6,3_0,3_67814348
2022-11-10,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,208,4511,6,3_0,3_67814348
2022-11-10,Moneyline,FALSE,TRUE,DAL Mavericks,0.6363636363636364,-175,1.57142858,4/7,NA,4511,2,1_0,1_67814348
2022-11-10,Moneyline,FALSE,TRUE,WAS Wizards,0.4,150,2.5,3/2,NA,4511,2,1_0,1_67814348
2022-11-10,Spread,FALSE,TRUE,PHI 76ers,0.5238095238095238,-110,1.90909091,10/11,1.5,4511,1,2_0,2_67814349
2022-11-10,Spread,FALSE,TRUE,ATL Hawks,0.5238095238095238,-110,1.90909091,10/11,-1.5,4511,1,2_0,2_67814349
2022-11-10,Total,FALSE,TRUE,Over,0.5121951219512195,-105,1.95238096,20/21,222.5,4511,6,3_0,3_67814349
2022-11-10,Total,FALSE,TRUE,Under,0.5348837209302325,-115,1.86956522,20/23,222.5,4511,6,3_0,3_67814349
2022-11-10,Moneyline,FALSE,TRUE,PHI 76ers,0.5,100,2,1/1,NA,4511,2,1_0,1_67814349
2022-11-10,Moneyline,FALSE,TRUE,ATL Hawks,0.5454545454545454,-120,1.83333334,5/6,NA,4511,2,1_0,1_67814349
2022-11-10,Spread,FALSE,TRUE,CHA Hornets,0.5121951219512195,-105,1.95238096,20/21,10,4511,1,2_0,2_67814350
2022-11-10,Spread,FALSE,TRUE,MIA Heat,0.5348837209302325,-115,1.86956522,20/23,-10,4511,1,2_0,2_67814350
2022-11-10,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,216,4511,6,3_0,3_67814350
2022-11-10,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,216,4511,6,3_0,3_67814350
2022-11-10,Moneyline,FALSE,TRUE,CHA Hornets,0.20408163265306123,390,4.9,39/10,NA,4511,2,1_0,1_67814350
2022-11-10,Moneyline,FALSE,TRUE,MIA Heat,0.8305084745762712,-490,1.20408164,10/49,NA,4511,2,1_0,1_67814350
2022-11-10,Spread,FALSE,TRUE,POR Trail Blazers,0.5238095238095238,-110,1.90909091,10/11,7,4511,1,2_0,2_67814361
2022-11-10,Spread,FALSE,TRUE,NO Pelicans,0.5238095238095238,-110,1.90909091,10/11,-7,4511,1,2_0,2_67814361
2022-11-10,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,226,4511,6,3_0,3_67814361
2022-11-10,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,226,4511,6,3_0,3_67814361
2022-11-10,Moneyline,FALSE,TRUE,POR Trail Blazers,0.30303030303030304,230,3.3,23/10,NA,4511,2,1_0,1_67814361
2022-11-10,Moneyline,FALSE,TRUE,NO Pelicans,0.7333333333333333,-275,1.36363637,4/11,NA,4511,2,1_0,1_67814361
