date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-11-05,Spread,FALSE,TRUE,SAC Kings,0.5238095238095238,-110,1.90909091,10/11,-2,4511,1,2_0,2_67729164
2022-11-05,Spread,FALSE,TRUE,ORL Magic,0.5238095238095238,-110,1.90909091,10/11,2,4511,1,2_0,2_67729164
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,225.5,4511,6,3_0,3_67729164
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,225.5,4511,6,3_0,3_67729164
2022-11-05,Moneyline,FALSE,TRUE,SAC Kings,0.5652173913043478,-130,1.76923077,10/13,NA,4511,2,1_0,1_67729164
2022-11-05,Moneyline,FALSE,TRUE,ORL Magic,0.47619047619047616,110,2.1,11/10,NA,4511,2,1_0,1_67729164
2022-11-05,Spread,FALSE,TRUE,BKN Nets,0.5238095238095238,-110,1.90909091,10/11,-5,4511,1,2_0,2_67729192
2022-11-05,Spread,FALSE,TRUE,CHA Hornets,0.5238095238095238,-110,1.90909091,10/11,5,4511,1,2_0,2_67729192
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,223,4511,6,3_0,3_67729192
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,223,4511,6,3_0,3_67729192
2022-11-05,Moneyline,FALSE,TRUE,BKN Nets,0.6666666666666666,-200,1.5,1/2,NA,4511,2,1_0,1_67729192
2022-11-05,Moneyline,FALSE,TRUE,CHA Hornets,0.37037037037037035,170,2.7,17/10,NA,4511,2,1_0,1_67729192
2022-11-05,Spread,FALSE,TRUE,BOS Celtics,0.5238095238095238,-110,1.90909091,10/11,-4,4511,1,2_0,2_67729234
2022-11-05,Spread,FALSE,TRUE,NY Knicks,0.5238095238095238,-110,1.90909091,10/11,4,4511,1,2_0,2_67729234
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,223.5,4511,6,3_0,3_67729234
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,223.5,4511,6,3_0,3_67729234
2022-11-05,Moneyline,FALSE,TRUE,BOS Celtics,0.6363636363636364,-175,1.57142858,4/7,NA,4511,2,1_0,1_67729234
2022-11-05,Moneyline,FALSE,TRUE,NY Knicks,0.4,150,2.5,3/2,NA,4511,2,1_0,1_67729234
2022-11-05,Spread,FALSE,TRUE,NO Pelicans,0.5121951219512195,-105,1.95238096,20/21,2,4511,1,2_0,2_67729231
2022-11-05,Spread,FALSE,TRUE,ATL Hawks,0.5348837209302325,-115,1.86956522,20/23,-2,4511,1,2_0,2_67729231
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,231.5,4511,6,3_0,3_67729231
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,231.5,4511,6,3_0,3_67729231
2022-11-05,Moneyline,FALSE,TRUE,NO Pelicans,0.46511627906976744,115,2.15,23/20,NA,4511,2,1_0,1_67729231
2022-11-05,Moneyline,FALSE,TRUE,ATL Hawks,0.574468085106383,-135,1.74074075,20/27,NA,4511,2,1_0,1_67729231
2022-11-05,Spread,FALSE,TRUE,OKC Thunder,0.5348837209302325,-115,1.86956522,20/23,8,4511,1,2_0,2_67729272
2022-11-05,Spread,FALSE,TRUE,MIL Bucks,0.5121951219512195,-105,1.95238096,20/21,-8,4511,1,2_0,2_67729272
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,222,4511,6,3_0,3_67729272
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,222,4511,6,3_0,3_67729272
2022-11-05,Moneyline,FALSE,TRUE,OKC Thunder,0.2777777777777778,260,3.6,13/5,NA,4511,2,1_0,1_67729272
2022-11-05,Moneyline,FALSE,TRUE,MIL Bucks,0.7590361445783133,-315,1.31746032,20/63,NA,4511,2,1_0,1_67729272
2022-11-05,Spread,FALSE,TRUE,HOU Rockets,0.5238095238095238,-110,1.90909091,10/11,8.5,4511,1,2_0,2_67729284
2022-11-05,Spread,FALSE,TRUE,MIN Timberwolves,0.5238095238095238,-110,1.90909091,10/11,-8.5,4511,1,2_0,2_67729284
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,231.5,4511,6,3_0,3_67729284
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,231.5,4511,6,3_0,3_67729284
2022-11-05,Moneyline,FALSE,TRUE,HOU Rockets,0.2564102564102564,290,3.9,29/10,NA,4511,2,1_0,1_67729284
2022-11-05,Moneyline,FALSE,TRUE,MIN Timberwolves,0.7777777777777778,-350,1.28571429,2/7,NA,4511,2,1_0,1_67729284
2022-11-05,Spread,FALSE,TRUE,SA Spurs,0.5348837209302325,-115,1.86956522,20/23,11,4511,1,2_0,2_67729288
2022-11-05,Spread,FALSE,TRUE,DEN Nuggets,0.5121951219512195,-105,1.95238096,20/21,-11,4511,1,2_0,2_67729288
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,235,4511,6,3_0,3_67729288
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,235,4511,6,3_0,3_67729288
2022-11-05,Moneyline,FALSE,TRUE,SA Spurs,0.2,400,5,4/1,NA,4511,2,1_0,1_67729288
2022-11-05,Moneyline,FALSE,TRUE,DEN Nuggets,0.8333333333333334,-500,1.2,1/5,NA,4511,2,1_0,1_67729288
2022-11-05,Spread,FALSE,TRUE,POR Trail Blazers,0.5238095238095238,-110,1.90909091,10/11,10,4511,1,2_0,2_67729313
2022-11-05,Spread,FALSE,TRUE,PHO Suns,0.5238095238095238,-110,1.90909091,10/11,-10,4511,1,2_0,2_67729313
2022-11-05,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,216.5,4511,6,3_0,3_67729313
2022-11-05,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,216.5,4511,6,3_0,3_67729313
2022-11-05,Moneyline,FALSE,TRUE,POR Trail Blazers,0.2127659574468085,370,4.7,37/10,NA,4511,2,1_0,1_67729313
2022-11-05,Moneyline,FALSE,TRUE,PHO Suns,0.8214285714285714,-460,1.21739131,5/23,NA,4511,2,1_0,1_67729313
