date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-10-22,Spread,FALSE,TRUE,DET Lions,0.5238095238095238,-110,1.90909091,10/11,6.5,4518,1,2_0,2_64984082
2022-10-22,Spread,FALSE,TRUE,DAL Cowboys,0.5238095238095238,-110,1.90909091,10/11,-6.5,4518,1,2_0,2_64984082
2022-10-22,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984082
2022-10-22,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984082
2022-10-22,Moneyline,FALSE,TRUE,DET Lions,0.29850746268656714,235,3.35,47/20,NA,4518,2,1_0,1_64984082
2022-10-22,Moneyline,FALSE,TRUE,DAL Cowboys,0.7368421052631579,-280,1.35714286,5/14,NA,4518,2,1_0,1_64984082
2022-10-22,Spread,FALSE,TRUE,NY Giants,0.5348837209302325,-115,1.86956522,20/23,3.5,4518,1,2_0,2_64984084
2022-10-22,Spread,FALSE,TRUE,JAX Jaguars,0.5121951219512195,-105,1.95238096,20/21,-3.5,4518,1,2_0,2_64984084
2022-10-22,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,43.5,4518,6,3_0,3_64984084
2022-10-22,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,43.5,4518,6,3_0,3_64984084
2022-10-22,Moneyline,FALSE,TRUE,NY Giants,0.425531914893617,135,2.35,27/20,NA,4518,2,1_0,1_64984084
2022-10-22,Moneyline,FALSE,TRUE,JAX Jaguars,0.6078431372549019,-155,1.6451613,20/31,NA,4518,2,1_0,1_64984084
2022-10-22,Spread,FALSE,TRUE,GB Packers,0.5238095238095238,-110,1.90909091,10/11,-4.5,4518,1,2_0,2_64984088
2022-10-22,Spread,FALSE,TRUE,WAS Commanders,0.5238095238095238,-110,1.90909091,10/11,4.5,4518,1,2_0,2_64984088
2022-10-22,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,41.5,4518,6,3_0,3_64984088
2022-10-22,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,41.5,4518,6,3_0,3_64984088
2022-10-22,Moneyline,FALSE,TRUE,GB Packers,0.6721311475409836,-205,1.48780488,20/41,NA,4518,2,1_0,1_64984088
2022-10-22,Moneyline,FALSE,TRUE,WAS Commanders,0.36363636363636365,175,2.75,7/4,NA,4518,2,1_0,1_64984088
2022-10-22,Spread,FALSE,TRUE,TB Buccaneers,0.5348837209302325,-115,1.86956522,20/23,-13,4518,1,2_0,2_64984077
2022-10-22,Spread,FALSE,TRUE,CAR Panthers,0.5121951219512195,-105,1.95238096,20/21,13,4518,1,2_0,2_64984077
2022-10-22,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,39.5,4518,6,3_0,3_64984077
2022-10-22,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,39.5,4518,6,3_0,3_64984077
2022-10-22,Moneyline,FALSE,TRUE,TB Buccaneers,0.875,-700,1.14285715,1/7,NA,4518,2,1_0,1_64984077
2022-10-22,Moneyline,FALSE,TRUE,CAR Panthers,0.16393442622950818,510,6.1,51/10,NA,4518,2,1_0,1_64984077
2022-10-22,Spread,FALSE,TRUE,CLE Browns,0.5238095238095238,-110,1.90909091,10/11,6.5,4518,1,2_0,2_64984075
2022-10-22,Spread,FALSE,TRUE,BAL Ravens,0.5238095238095238,-110,1.90909091,10/11,-6.5,4518,1,2_0,2_64984075
2022-10-22,Total,FALSE,TRUE,Over,0.5121951219512195,-105,1.95238096,20/21,46,4518,6,3_0,3_64984075
2022-10-22,Total,FALSE,TRUE,Under,0.5348837209302325,-115,1.86956522,20/23,46,4518,6,3_0,3_64984075
2022-10-22,Moneyline,FALSE,TRUE,CLE Browns,0.30303030303030304,230,3.3,23/10,NA,4518,2,1_0,1_64984075
