date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-10-13,Spread,FALSE,TRUE,WAS Commanders,0.5121951219512195,-105,1.95238096,20/21,-1,4518,1,2_0,2_64984016
2022-10-13,Spread,FALSE,TRUE,CHI Bears,0.5348837209302325,-115,1.86956522,20/23,1,4518,1,2_0,2_64984016
2022-10-13,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,38,4518,6,3_0,3_64984016
2022-10-13,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,38,4518,6,3_0,3_64984016
2022-10-13,Moneyline,FALSE,TRUE,WAS Commanders,0.5238095238095238,-110,1.90909091,10/11,NA,4518,2,1_0,1_64984016
2022-10-13,Moneyline,FALSE,TRUE,CHI Bears,0.5238095238095238,-110,1.90909091,10/11,NA,4518,2,1_0,1_64984016
2022-10-13,Spread,FALSE,TRUE,TB Buccaneers,0.5238095238095238,-110,1.90909091,10/11,-8,4518,1,2_0,2_64984033
2022-10-13,Spread,FALSE,TRUE,PIT Steelers,0.5238095238095238,-110,1.90909091,10/11,8,4518,1,2_0,2_64984033
2022-10-13,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44,4518,6,3_0,3_64984033
2022-10-13,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44,4518,6,3_0,3_64984033
2022-10-13,Moneyline,FALSE,TRUE,TB Buccaneers,0.782608695652174,-360,1.27777778,5/18,NA,4518,2,1_0,1_64984033
2022-10-13,Moneyline,FALSE,TRUE,PIT Steelers,0.25316455696202533,295,3.95,59/20,NA,4518,2,1_0,1_64984033
2022-10-13,Spread,FALSE,TRUE,SF 49ers,0.5238095238095238,-110,1.90909091,10/11,-5.5,4518,1,2_0,2_64984017
2022-10-13,Spread,FALSE,TRUE,ATL Falcons,0.5238095238095238,-110,1.90909091,10/11,5.5,4518,1,2_0,2_64984017
2022-10-13,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984017
2022-10-13,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984017
2022-10-13,Moneyline,FALSE,TRUE,SF 49ers,0.696969696969697,-230,1.43478261,10/23,NA,4518,2,1_0,1_64984017
2022-10-13,Moneyline,FALSE,TRUE,ATL Falcons,0.3389830508474576,195,2.95,39/20,NA,4518,2,1_0,1_64984017
2022-10-13,Spread,FALSE,TRUE,NY Jets,0.5454545454545454,-120,1.83333334,5/6,7.5,4518,1,2_0,2_64984019
