date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-10-17,Spread,FALSE,TRUE,DEN Broncos,0.5238095238095238,-110,1.90909091,10/11,4.5,4518,1,2_0,2_64984070
2022-10-17,Spread,FALSE,TRUE,LA Chargers,0.5238095238095238,-110,1.90909091,10/11,-4.5,4518,1,2_0,2_64984070
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,45.5,4518,6,3_0,3_64984070
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,45.5,4518,6,3_0,3_64984070
2022-10-17,Moneyline,FALSE,TRUE,DEN Broncos,0.3508771929824561,185,2.85,37/20,NA,4518,2,1_0,1_64984070
2022-10-17,Moneyline,FALSE,TRUE,LA Chargers,0.6825396825396826,-215,1.46511628,20/43,NA,4518,2,1_0,1_64984070
2022-10-17,Spread,FALSE,TRUE,NO Saints,0.5238095238095238,-110,1.90909091,10/11,1.5,4518,1,2_0,2_64984073
2022-10-17,Spread,FALSE,TRUE,ARI Cardinals,0.5238095238095238,-110,1.90909091,10/11,-1.5,4518,1,2_0,2_64984073
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984073
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984073
2022-10-17,Moneyline,FALSE,TRUE,NO Saints,0.5121951219512195,-105,1.95238096,20/21,NA,4518,2,1_0,1_64984073
2022-10-17,Moneyline,FALSE,TRUE,ARI Cardinals,0.5348837209302325,-115,1.86956522,20/23,NA,4518,2,1_0,1_64984073
2022-10-17,Spread,FALSE,TRUE,NY Giants,0.5238095238095238,-110,1.90909091,10/11,2.5,4518,1,2_0,2_64984084
2022-10-17,Spread,FALSE,TRUE,JAX Jaguars,0.5238095238095238,-110,1.90909091,10/11,-2.5,4518,1,2_0,2_64984084
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984084
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984084
2022-10-17,Moneyline,FALSE,TRUE,NY Giants,0.45454545454545453,120,2.2,6/5,NA,4518,2,1_0,1_64984084
2022-10-17,Moneyline,FALSE,TRUE,JAX Jaguars,0.5833333333333334,-140,1.71428572,5/7,NA,4518,2,1_0,1_64984084
2022-10-17,Spread,FALSE,TRUE,GB Packers,0.5238095238095238,-110,1.90909091,10/11,-5,4518,1,2_0,2_64984088
2022-10-17,Spread,FALSE,TRUE,WAS Commanders,0.5238095238095238,-110,1.90909091,10/11,5,4518,1,2_0,2_64984088
2022-10-17,Total,FALSE,TRUE,Over,0.5348837209302325,-115,1.86956522,20/23,41,4518,6,3_0,3_64984088
2022-10-17,Total,FALSE,TRUE,Under,0.5121951219512195,-105,1.95238096,20/21,41,4518,6,3_0,3_64984088
2022-10-17,Moneyline,FALSE,TRUE,GB Packers,0.6825396825396826,-215,1.46511628,20/43,NA,4518,2,1_0,1_64984088
2022-10-17,Moneyline,FALSE,TRUE,WAS Commanders,0.3508771929824561,185,2.85,37/20,NA,4518,2,1_0,1_64984088
2022-10-17,Spread,FALSE,TRUE,TB Buccaneers,0.5238095238095238,-110,1.90909091,10/11,-10,4518,1,2_0,2_64984077
2022-10-17,Spread,FALSE,TRUE,CAR Panthers,0.5238095238095238,-110,1.90909091,10/11,10,4518,1,2_0,2_64984077
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,41,4518,6,3_0,3_64984077
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,41,4518,6,3_0,3_64984077
2022-10-17,Moneyline,FALSE,TRUE,TB Buccaneers,0.8130841121495327,-435,1.22988506,20/87,NA,4518,2,1_0,1_64984077
2022-10-17,Moneyline,FALSE,TRUE,CAR Panthers,0.2222222222222222,350,4.5,7/2,NA,4518,2,1_0,1_64984077
2022-10-17,Spread,FALSE,TRUE,ATL Falcons,0.5238095238095238,-110,1.90909091,10/11,6,4518,1,2_0,2_64984079
2022-10-17,Spread,FALSE,TRUE,CIN Bengals,0.5238095238095238,-110,1.90909091,10/11,-6,4518,1,2_0,2_64984079
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,45.5,4518,6,3_0,3_64984079
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,45.5,4518,6,3_0,3_64984079
2022-10-17,Moneyline,FALSE,TRUE,ATL Falcons,0.31746031746031744,215,3.15,43/20,NA,4518,2,1_0,1_64984079
2022-10-17,Moneyline,FALSE,TRUE,CIN Bengals,0.7183098591549296,-255,1.39215687,20/51,NA,4518,2,1_0,1_64984079
2022-10-17,Spread,FALSE,TRUE,CLE Browns,0.5238095238095238,-110,1.90909091,10/11,6.5,4518,1,2_0,2_64984075
2022-10-17,Spread,FALSE,TRUE,BAL Ravens,0.5238095238095238,-110,1.90909091,10/11,-6.5,4518,1,2_0,2_64984075
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47,4518,6,3_0,3_64984075
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47,4518,6,3_0,3_64984075
2022-10-17,Moneyline,FALSE,TRUE,CLE Browns,0.29850746268656714,235,3.35,47/20,NA,4518,2,1_0,1_64984075
2022-10-17,Moneyline,FALSE,TRUE,BAL Ravens,0.7368421052631579,-280,1.35714286,5/14,NA,4518,2,1_0,1_64984075
2022-10-17,Spread,FALSE,TRUE,DET Lions,0.5238095238095238,-110,1.90909091,10/11,7,4518,1,2_0,2_64984082
2022-10-17,Spread,FALSE,TRUE,DAL Cowboys,0.5238095238095238,-110,1.90909091,10/11,-7,4518,1,2_0,2_64984082
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984082
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984082
2022-10-17,Moneyline,FALSE,TRUE,DET Lions,0.2898550724637681,245,3.45,49/20,NA,4518,2,1_0,1_64984082
2022-10-17,Moneyline,FALSE,TRUE,DAL Cowboys,0.7468354430379747,-295,1.33898306,20/59,NA,4518,2,1_0,1_64984082
2022-10-17,Spread,FALSE,TRUE,IND Colts,0.5121951219512195,-105,1.95238096,20/21,2.5,4518,1,2_0,2_64984086
2022-10-17,Spread,FALSE,TRUE,TEN Titans,0.5348837209302325,-115,1.86956522,20/23,-2.5,4518,1,2_0,2_64984086
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984086
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984086
2022-10-17,Moneyline,FALSE,TRUE,IND Colts,0.4444444444444444,125,2.25,5/4,NA,4518,2,1_0,1_64984086
2022-10-17,Moneyline,FALSE,TRUE,TEN Titans,0.5918367346938775,-145,1.68965518,20/29,NA,4518,2,1_0,1_64984086
2022-10-17,Spread,FALSE,TRUE,NY Jets,0.5454545454545454,-120,1.83333334,5/6,3.5,4518,1,2_0,2_64984091
2022-10-17,Spread,FALSE,TRUE,DEN Broncos,0.5,100,2,1/1,-3.5,4518,1,2_0,2_64984091
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,43,4518,6,3_0,3_64984091
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,43,4518,6,3_0,3_64984091
2022-10-17,Moneyline,FALSE,TRUE,NY Jets,0.425531914893617,135,2.35,27/20,NA,4518,2,1_0,1_64984091
2022-10-17,Moneyline,FALSE,TRUE,DEN Broncos,0.6078431372549019,-155,1.6451613,20/31,NA,4518,2,1_0,1_64984091
2022-10-17,Spread,FALSE,TRUE,HOU Texans,0.5238095238095238,-110,1.90909091,10/11,7,4518,1,2_0,2_64984093
2022-10-17,Spread,FALSE,TRUE,LV Raiders,0.5238095238095238,-110,1.90909091,10/11,-7,4518,1,2_0,2_64984093
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44,4518,6,3_0,3_64984093
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44,4518,6,3_0,3_64984093
2022-10-17,Moneyline,FALSE,TRUE,HOU Texans,0.2898550724637681,245,3.45,49/20,NA,4518,2,1_0,1_64984093
2022-10-17,Moneyline,FALSE,TRUE,LV Raiders,0.7468354430379747,-295,1.33898306,20/59,NA,4518,2,1_0,1_64984093
2022-10-17,Spread,FALSE,TRUE,KC Chiefs,0.5238095238095238,-110,1.90909091,10/11,-3,4518,1,2_0,2_64984097
2022-10-17,Spread,FALSE,TRUE,SF 49ers,0.5238095238095238,-110,1.90909091,10/11,3,4518,1,2_0,2_64984097
2022-10-17,Total,FALSE,TRUE,Over,0.5348837209302325,-115,1.86956522,20/23,46,4518,6,3_0,3_64984097
2022-10-17,Total,FALSE,TRUE,Under,0.5121951219512195,-105,1.95238096,20/21,46,4518,6,3_0,3_64984097
2022-10-17,Moneyline,FALSE,TRUE,KC Chiefs,0.6226415094339622,-165,1.6060606100000001,20/33,NA,4518,2,1_0,1_64984097
2022-10-17,Moneyline,FALSE,TRUE,SF 49ers,0.4166666666666667,140,2.4,7/5,NA,4518,2,1_0,1_64984097
2022-10-17,Spread,FALSE,TRUE,SEA Seahawks,0.5238095238095238,-110,1.90909091,10/11,7,4518,1,2_0,2_64984095
2022-10-17,Spread,FALSE,TRUE,LA Chargers,0.5238095238095238,-110,1.90909091,10/11,-7,4518,1,2_0,2_64984095
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,52,4518,6,3_0,3_64984095
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,52,4518,6,3_0,3_64984095
2022-10-17,Moneyline,FALSE,TRUE,SEA Seahawks,0.2857142857142857,250,3.5,5/2,NA,4518,2,1_0,1_64984095
2022-10-17,Moneyline,FALSE,TRUE,LA Chargers,0.75,-300,1.33333334,1/3,NA,4518,2,1_0,1_64984095
2022-10-17,Spread,FALSE,TRUE,PIT Steelers,0.5238095238095238,-110,1.90909091,10/11,7,4518,1,2_0,2_64984099
2022-10-17,Spread,FALSE,TRUE,MIA Dolphins,0.5238095238095238,-110,1.90909091,10/11,-7,4518,1,2_0,2_64984099
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,45,4518,6,3_0,3_64984099
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,45,4518,6,3_0,3_64984099
2022-10-17,Moneyline,FALSE,TRUE,PIT Steelers,0.29411764705882354,240,3.4,12/5,NA,4518,2,1_0,1_64984099
2022-10-17,Moneyline,FALSE,TRUE,MIA Dolphins,0.7402597402597403,-285,1.3508772,20/57,NA,4518,2,1_0,1_64984099
2022-10-17,Spread,FALSE,TRUE,CHI Bears,0.5238095238095238,-110,1.90909091,10/11,7.5,4518,1,2_0,2_64984100
2022-10-17,Spread,FALSE,TRUE,NE Patriots,0.5238095238095238,-110,1.90909091,10/11,-7.5,4518,1,2_0,2_64984100
2022-10-17,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,40,4518,6,3_0,3_64984100
2022-10-17,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,40,4518,6,3_0,3_64984100
2022-10-17,Moneyline,FALSE,TRUE,CHI Bears,0.26666666666666666,275,3.75,11/4,NA,4518,2,1_0,1_64984100
2022-10-17,Moneyline,FALSE,TRUE,NE Patriots,0.7674418604651163,-330,1.30303031,10/33,NA,4518,2,1_0,1_64984100
