date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-09-15,Spread,FALSE,TRUE,LA Chargers,0.5238095238095238,-110,1.90909091,10/11,4,4518,1,2_0,2_64759356
2022-09-15,Spread,FALSE,TRUE,KC Chiefs,0.5238095238095238,-110,1.90909091,10/11,-4,4518,1,2_0,2_64759356
2022-09-15,Total,FALSE,TRUE,Over,0.5121951219512195,-105,1.95238096,20/21,54,4518,6,3_0,3_64759356
2022-09-15,Total,FALSE,TRUE,Under,0.5348837209302325,-115,1.86956522,20/23,54,4518,6,3_0,3_64759356
2022-09-15,Moneyline,FALSE,TRUE,LA Chargers,0.37735849056603776,165,2.65,33/20,NA,4518,2,1_0,1_64759356
2022-09-15,Moneyline,FALSE,TRUE,KC Chiefs,0.6610169491525424,-195,1.51282052,20/39,NA,4518,2,1_0,1_64759356
2022-09-15,Spread,FALSE,TRUE,TB Buccaneers,0.5348837209302325,-115,1.86956522,20/23,-2.5,4518,1,2_0,2_64983484
2022-09-15,Spread,FALSE,TRUE,NO Saints,0.5121951219512195,-105,1.95238096,20/21,2.5,4518,1,2_0,2_64983484
2022-09-15,Total,FALSE,TRUE,Over,0.5348837209302325,-115,1.86956522,20/23,44,4518,6,3_0,3_64983484
2022-09-15,Total,FALSE,TRUE,Under,0.5121951219512195,-105,1.95238096,20/21,44,4518,6,3_0,3_64983484
2022-09-15,Moneyline,FALSE,TRUE,TB Buccaneers,0.5918367346938775,-145,1.68965518,20/29,NA,4518,2,1_0,1_64983484
2022-09-15,Moneyline,FALSE,TRUE,NO Saints,0.4444444444444444,125,2.25,5/4,NA,4518,2,1_0,1_64983484
2022-09-15,Spread,FALSE,TRUE,NY Jets,0.5238095238095238,-110,1.90909091,10/11,6.5,4518,1,2_0,2_64983480
2022-09-15,Spread,FALSE,TRUE,CLE Browns,0.5238095238095238,-110,1.90909091,10/11,-6.5,4518,1,2_0,2_64983480
2022-09-15,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,39.5,4518,6,3_0,3_64983480
2022-09-15,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,39.5,4518,6,3_0,3_64983480
2022-09-15,Moneyline,FALSE,TRUE,NY Jets,0.3076923076923077,225,3.25,9/4,NA,4518,2,1_0,1_64983480
