date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-10-31,Spread,FALSE,TRUE,CIN Bengals,0.5,100,2,1/1,-3.5,4518,1,2_0,2_64984119
2022-10-31,Spread,FALSE,TRUE,CLE Browns,0.5454545454545454,-120,1.83333334,5/6,3.5,4518,1,2_0,2_64984119
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,45,4518,6,3_0,3_64984119
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,45,4518,6,3_0,3_64984119
2022-10-31,Moneyline,FALSE,TRUE,CIN Bengals,0.6363636363636364,-175,1.57142858,4/7,NA,4518,2,1_0,1_64984119
2022-10-31,Moneyline,FALSE,TRUE,CLE Browns,0.4,150,2.5,3/2,NA,4518,2,1_0,1_64984119
2022-10-31,Spread,FALSE,TRUE,PHI Eagles,0.5238095238095238,-110,1.90909091,10/11,-13.5,4518,1,2_0,2_64984120
2022-10-31,Spread,FALSE,TRUE,HOU Texans,0.5238095238095238,-110,1.90909091,10/11,13.5,4518,1,2_0,2_64984120
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,43,4518,6,3_0,3_64984120
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,43,4518,6,3_0,3_64984120
2022-10-31,Moneyline,FALSE,TRUE,PHI Eagles,0.8809523809523809,-740,1.13513514,5/37,NA,4518,2,1_0,1_64984120
2022-10-31,Moneyline,FALSE,TRUE,HOU Texans,0.15625,540,6.4,27/5,NA,4518,2,1_0,1_64984120
2022-10-31,Spread,FALSE,TRUE,MIN Vikings,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984132
2022-10-31,Spread,FALSE,TRUE,WAS Commanders,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984132
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984132
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984132
2022-10-31,Moneyline,FALSE,TRUE,MIN Vikings,0.6296296296296297,-170,1.5882353,10/17,NA,4518,2,1_0,1_64984132
2022-10-31,Moneyline,FALSE,TRUE,WAS Commanders,0.40816326530612246,145,2.45,29/20,NA,4518,2,1_0,1_64984132
2022-10-31,Spread,FALSE,TRUE,BUF Bills,0.5238095238095238,-110,1.90909091,10/11,-12.5,4518,1,2_0,2_64984131
2022-10-31,Spread,FALSE,TRUE,NY Jets,0.5238095238095238,-110,1.90909091,10/11,12.5,4518,1,2_0,2_64984131
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984131
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984131
2022-10-31,Moneyline,FALSE,TRUE,BUF Bills,0.868421052631579,-660,1.15151516,5/33,NA,4518,2,1_0,1_64984131
2022-10-31,Moneyline,FALSE,TRUE,NY Jets,0.1694915254237288,490,5.9,49/10,NA,4518,2,1_0,1_64984131
2022-10-31,Spread,FALSE,TRUE,MIA Dolphins,0.5348837209302325,-115,1.86956522,20/23,-4.5,4518,1,2_0,2_64984123
2022-10-31,Spread,FALSE,TRUE,CHI Bears,0.5121951219512195,-105,1.95238096,20/21,4.5,4518,1,2_0,2_64984123
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,45.5,4518,6,3_0,3_64984123
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,45.5,4518,6,3_0,3_64984123
2022-10-31,Moneyline,FALSE,TRUE,MIA Dolphins,0.6825396825396826,-215,1.46511628,20/43,NA,4518,2,1_0,1_64984123
2022-10-31,Moneyline,FALSE,TRUE,CHI Bears,0.3508771929824561,185,2.85,37/20,NA,4518,2,1_0,1_64984123
2022-10-31,Spread,FALSE,TRUE,LA Chargers,0.5238095238095238,-110,1.90909091,10/11,-3,4518,1,2_0,2_64984122
2022-10-31,Spread,FALSE,TRUE,ATL Falcons,0.5238095238095238,-110,1.90909091,10/11,3,4518,1,2_0,2_64984122
2022-10-31,Total,FALSE,TRUE,Over,0.5348837209302325,-115,1.86956522,20/23,49,4518,6,3_0,3_64984122
2022-10-31,Total,FALSE,TRUE,Under,0.5121951219512195,-105,1.95238096,20/21,49,4518,6,3_0,3_64984122
2022-10-31,Moneyline,FALSE,TRUE,LA Chargers,0.6226415094339622,-165,1.6060606100000001,20/33,NA,4518,2,1_0,1_64984122
2022-10-31,Moneyline,FALSE,TRUE,ATL Falcons,0.4166666666666667,140,2.4,7/5,NA,4518,2,1_0,1_64984122
2022-10-31,Spread,FALSE,TRUE,IND Colts,0.5238095238095238,-110,1.90909091,10/11,6,4518,1,2_0,2_64984130
2022-10-31,Spread,FALSE,TRUE,NE Patriots,0.5238095238095238,-110,1.90909091,10/11,-6,4518,1,2_0,2_64984130
2022-10-31,Total,FALSE,TRUE,Over,0.5121951219512195,-105,1.95238096,20/21,39.5,4518,6,3_0,3_64984130
2022-10-31,Total,FALSE,TRUE,Under,0.5348837209302325,-115,1.86956522,20/23,39.5,4518,6,3_0,3_64984130
2022-10-31,Moneyline,FALSE,TRUE,IND Colts,0.3333333333333333,200,3,2/1,NA,4518,2,1_0,1_64984130
2022-10-31,Moneyline,FALSE,TRUE,NE Patriots,0.7058823529411765,-240,1.41666667,5/12,NA,4518,2,1_0,1_64984130
2022-10-31,Spread,FALSE,TRUE,GB Packers,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984128
2022-10-31,Spread,FALSE,TRUE,DET Lions,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984128
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984128
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984128
2022-10-31,Moneyline,FALSE,TRUE,GB Packers,0.6363636363636364,-175,1.57142858,4/7,NA,4518,2,1_0,1_64984128
2022-10-31,Moneyline,FALSE,TRUE,DET Lions,0.4,150,2.5,3/2,NA,4518,2,1_0,1_64984128
2022-10-31,Spread,FALSE,TRUE,CAR Panthers,0.5238095238095238,-110,1.90909091,10/11,8.5,4518,1,2_0,2_64984127
2022-10-31,Spread,FALSE,TRUE,CIN Bengals,0.5238095238095238,-110,1.90909091,10/11,-8.5,4518,1,2_0,2_64984127
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44,4518,6,3_0,3_64984127
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44,4518,6,3_0,3_64984127
2022-10-31,Moneyline,FALSE,TRUE,CAR Panthers,0.24390243902439024,310,4.1,31/10,NA,4518,2,1_0,1_64984127
2022-10-31,Moneyline,FALSE,TRUE,CIN Bengals,0.7916666666666666,-380,1.2631579,5/19,NA,4518,2,1_0,1_64984127
2022-10-31,Spread,FALSE,TRUE,LV Raiders,0.5238095238095238,-110,1.90909091,10/11,-1.5,4518,1,2_0,2_64984129
2022-10-31,Spread,FALSE,TRUE,JAX Jaguars,0.5238095238095238,-110,1.90909091,10/11,1.5,4518,1,2_0,2_64984129
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,46.5,4518,6,3_0,3_64984129
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,46.5,4518,6,3_0,3_64984129
2022-10-31,Moneyline,FALSE,TRUE,LV Raiders,0.5555555555555556,-125,1.8,4/5,NA,4518,2,1_0,1_64984129
2022-10-31,Moneyline,FALSE,TRUE,JAX Jaguars,0.4878048780487805,105,2.05,21/20,NA,4518,2,1_0,1_64984129
2022-10-31,Spread,FALSE,TRUE,SEA Seahawks,0.5238095238095238,-110,1.90909091,10/11,2.5,4518,1,2_0,2_64984133
2022-10-31,Spread,FALSE,TRUE,ARI Cardinals,0.5238095238095238,-110,1.90909091,10/11,-2.5,4518,1,2_0,2_64984133
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984133
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984133
2022-10-31,Moneyline,FALSE,TRUE,SEA Seahawks,0.45454545454545453,120,2.2,6/5,NA,4518,2,1_0,1_64984133
2022-10-31,Moneyline,FALSE,TRUE,ARI Cardinals,0.5833333333333334,-140,1.71428572,5/7,NA,4518,2,1_0,1_64984133
2022-10-31,Spread,FALSE,TRUE,LA Rams,0.5121951219512195,-105,1.95238096,20/21,2.5,4518,1,2_0,2_64984134
2022-10-31,Spread,FALSE,TRUE,TB Buccaneers,0.5348837209302325,-115,1.86956522,20/23,-2.5,4518,1,2_0,2_64984134
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984134
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984134
2022-10-31,Moneyline,FALSE,TRUE,LA Rams,0.4444444444444444,125,2.25,5/4,NA,4518,2,1_0,1_64984134
2022-10-31,Moneyline,FALSE,TRUE,TB Buccaneers,0.5918367346938775,-145,1.68965518,20/29,NA,4518,2,1_0,1_64984134
2022-10-31,Spread,FALSE,TRUE,TEN Titans,0.5238095238095238,-110,1.90909091,10/11,11,4518,1,2_0,2_64984135
2022-10-31,Spread,FALSE,TRUE,KC Chiefs,0.5238095238095238,-110,1.90909091,10/11,-11,4518,1,2_0,2_64984135
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,46.5,4518,6,3_0,3_64984135
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,46.5,4518,6,3_0,3_64984135
2022-10-31,Moneyline,FALSE,TRUE,TEN Titans,0.19607843137254902,410,5.1,41/10,NA,4518,2,1_0,1_64984135
2022-10-31,Moneyline,FALSE,TRUE,KC Chiefs,0.8387096774193549,-520,1.1923077,5/26,NA,4518,2,1_0,1_64984135
2022-10-31,Spread,FALSE,TRUE,BAL Ravens,0.5348837209302325,-115,1.86956522,20/23,-3,4518,1,2_0,2_64984136
2022-10-31,Spread,FALSE,TRUE,NO Saints,0.5121951219512195,-105,1.95238096,20/21,3,4518,1,2_0,2_64984136
2022-10-31,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,48.5,4518,6,3_0,3_64984136
2022-10-31,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,48.5,4518,6,3_0,3_64984136
2022-10-31,Moneyline,FALSE,TRUE,BAL Ravens,0.6226415094339622,-165,1.6060606100000001,20/33,NA,4518,2,1_0,1_64984136
2022-10-31,Moneyline,FALSE,TRUE,NO Saints,0.4166666666666667,140,2.4,7/5,NA,4518,2,1_0,1_64984136
